player_id,player,position,team,targets_pg,carries_pg,receptions_pg,opportunities_pg,redzone_opportunity_pg,receiving_tds_pg,rushing_tds_pg,td_rate,receiving_yards_pg,rushing_yards_pg,target_share,season_targets,season_carries,season_tds,games,last_week,injury_status,opponent,role_score,opportunity_score,red_zone_score,efficiency_score,opponent_td_allowed,matchup_score,team_td_environment,team_environment_score,td_score,td_estimate,actual_td,week
00-0037456,Troy Hairston,RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,Active,LV,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,33,75.0,66,25.0,22.79061448290624,0.2520386462468567,0,16
00-0040260,Ahmani Marshall,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BUF,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,40,90.625,50,6.25,22.66561448290624,0.2525533521292096,0,16
00-0040692,Jarquez Hunter,RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,SEA,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,18,3.125,94,84.375,22.29061448290624,0.25409746977626846,0,16
00-0040601,Jordan Waters,RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,SEA,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,18,3.125,94,84.375,22.29061448290624,0.25409746977626846,0,16
00-0039311,Emani Bailey,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,TB,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,29,50.0,68,31.25,22.04061448290624,0.25512688154097435,0,16
00-0040028,Montrell Johnson Jr.,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,TB,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,29,50.0,68,31.25,22.04061448290624,0.25512688154097435,0,16
00-0040288,Kayron Lynch-Adams,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,TB,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,29,50.0,68,31.25,22.04061448290624,0.25512688154097435,0,16
00-0040394,Anthony Tyus III,RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,TB,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,29,50.0,68,31.25,22.04061448290624,0.25512688154097435,0,16
00-0040758,Lawrance Toafili,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,NO,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,32,59.375,63,15.625,21.79061448290624,0.2561562933056802,0,16
00-0036950,Avery Williams,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,Active,NO,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,32,59.375,63,15.625,21.79061448290624,0.2561562933056802,0,16
00-0039385,Keilan Robinson,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,Active,NO,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,32,59.375,63,15.625,21.79061448290624,0.2561562933056802,0,16
00-0036842,Kene Nwangwu,RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,14,Active,NO,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,32,59.375,63,15.625,21.79061448290624,0.2561562933056802,0,16
00-0040775,Shane Watts,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0040455,Rushawn Baker,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0040510,Micah Bernard,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0040567,Brock Lampe,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0040568,Lan Larison,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0038518,Deneric Prince,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0037410,Jashaun Corbin,RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,BAL,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,28,40.625,68,31.25,21.66561448290624,0.25667099918803316,0,16
00-0040272,Deion Hankins,RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,GB,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,23,21.875,72,46.875,21.54061448290624,0.2571857050703861,0,16
00-0038389,Israel Abanikanda,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,LAC,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,24,28.125,71,40.625,21.54061448290624,0.2571857050703861,0,16
00-0040649,Robbie Ouzts,RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,14,Active,LA,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,21,9.375,74,59.375,21.54061448290624,0.2571857050703861,0,16
00-0037286,Kevin Harris,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,DEN,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,21,9.375,73,53.125,21.29061448290624,0.25821511683509196,0,16
00-0040332,Ja'Quinden Jackson,RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Active,DEN,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,21,9.375,73,53.125,21.29061448290624,0.25821511683509196,0,16
00-0039230,Dante Miller,RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,Active,MIN,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,25,34.375,65,21.875,21.04061448290624,0.25924452859979785,0,16
00-0040021,Phil Mafah,RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Questionable,LAC,13.977732793522268,12.348178137651821,19.230769230769234,62.09223847019123,24,28.125,71,40.625,16.15546086217968,0.2793598670380837,0,16
00-0031381,Davante Adams,WR,LA,7.6571428571428575,0.0,4.20952380952381,7.6571428571428575,3.052380952380952,1.0761904761904764,0.0,0.14054726368159207,51.15238095238095,0.0,0.23747578846558867,255.0,0.0,22.0,28,18,Doubtful,SEA,95.47505938242278,95.72446555819477,99.5249406175772,96.40044994375702,43,28.125,94,84.375,13.977967918796374,0.28,0,16
00-0039067,Rashee Rice,WR,KC,9.572921851667495,0.5465405674464908,6.4788451966152305,10.119462419113985,3.4967645594823296,0.5465405674464908,0.09955201592832254,0.06384653221839648,69.17869586859135,1.9701343952215031,0.2857429836017964,107.0,6.0,8.0,12,15,Out,TEN,98.70546318289786,99.2874109263658,99.7624703087886,86.27671541057367,52,84.375,87,75.0,4.804726797437137,0.28,0,16
00-0039919,Rome Odunze,WR,CHI,7.038095238095238,0.0,3.0476190476190474,7.038095238095238,1.1523809523809525,0.2380952380952381,0.0,0.03382949932341001,47.20952380952381,0.0,0.2243251867796927,191.0,3.0,9.0,29,18,Out,GB,93.18289786223278,93.34916864608076,90.26128266033254,73.00337457817773,46,40.625,72,46.875,4.315198894378108,0.28,0,16
00-0033885,David Njoku,TE,CLE,3.733333333333334,0.0,2.695238095238095,3.733333333333334,1.0571428571428572,0.44761904761904764,0.0,0.11989795918367346,22.01904761904762,0.0,0.11141860529731318,145.0,0.0,9.0,22,16,Out,BUF,83.31818181818181,83.63636363636363,90.0,95.05061867266592,48,62.5,50,6.25,4.103510839554147,0.28,0,16
00-0040736,Mason Taylor,TE,NYJ,5.428571428571429,0.0,3.6095238095238096,5.428571428571429,0.8523809523809524,0.09523809523809523,0.0,0.017543859649122806,30.761904761904763,0.0,0.18945656096193733,65.0,0.0,1.0,13,14,Out,NO,93.06818181818181,92.27272727272727,84.0909090909091,65.46681664791902,41,15.625,63,15.625,4.0755343082114734,0.28,0,16
00-0039916,Ricky Pearsall,WR,SF,5.708312593330015,0.2966650074664012,4.0467894474863115,6.0049776007964155,0.6428571428571428,0.08412145345943256,0.0,0.014008620689655174,55.96665007466401,0.13339970134395226,0.1748175384790627,91.0,5.0,3.0,19,18,Out,IND,88.1710213776722,88.83610451306413,77.43467933491686,64.0044994375703,45,37.5,77,62.5,4.0452453983632095,0.28,0,16
00-0033906,Alvin Kamara,RB,NO,3.4476190476190474,11.123809523809522,2.8857142857142857,14.57142857142857,1.8619047619047617,0.0,0.0,0.0,17.02857142857143,38.76190476190476,0.11569404299062216,128.0,359.0,9.0,25,15,Out,NYJ,89.73684210526315,87.04453441295547,75.30364372469636,62.09223847019123,40,90.625,57,12.5,3.9659224245501705,0.28,0,16
00-0035644,Noah Fant,TE,CIN,3.171428571428571,0.0,2.619047619047619,3.171428571428571,0.26190476190476186,0.1904761904761905,0.0,0.06006006006006008,23.771428571428572,0.0,0.08423734648084853,103.0,0.0,4.0,25,18,Out,MIA,79.93181818181817,81.36363636363636,60.0,84.81439820022497,44,34.375,87,75.0,3.834361770119644,0.28,0,16
00-0040735,Luther Burden III,WR,CHI,4.542857142857143,0.4476190476190476,3.3714285714285714,4.9904761904761905,0.19047619047619047,0.0,0.0,0.0,42.72380952380953,2.4095238095238094,0.15542858446060417,47.0,5.0,1.0,13,15,Out,GB,84.53681710213776,85.03562945368171,56.294536817102134,62.09223847019123,46,40.625,72,46.875,3.736319265020614,0.28,0,16
00-0038589,Josh Whyle,TE,GB,1.8800917957544465,0.0,1.3763625932300634,1.8800917957544465,0.4787722317842801,0.20481927710843376,0.0,0.10894110466890448,10.908204245553645,0.0,0.06735919709299629,41.0,0.0,2.0,19,18,Out,CHI,70.81818181818183,69.54545454545455,72.27272727272728,94.03824521934759,44,34.375,92,78.125,3.6023849575621236,0.28,0,16
00-0038104,Tyquan Thornton,WR,KC,2.447619047619048,0.0,1.3238095238095238,2.447619047619048,0.32857142857142857,0.12380952380952383,0.0,0.05058365758754864,30.62857142857143,0.0,0.07196257171673802,45.0,0.0,3.0,16,15,Out,TEN,67.4228028503563,68.17102137767222,65.08313539192399,81.10236220472441,52,84.375,87,75.0,3.517055496848524,0.28,0,16
00-0040719,Bhayshul Tuten,RB,JAX,0.9142857142857143,5.666666666666667,0.6380952380952382,6.5809523809523816,2.404761904761905,0.14285714285714285,0.3142857142857143,0.06946454413892908,3.9714285714285715,19.380952380952383,0.031790540722217736,14.0,78.0,6.0,14,15,Out,DEN,66.70040485829959,68.82591093117408,81.37651821862349,87.62654668166479,21,9.375,73,53.125,3.501050286224343,0.28,0,16
00-0040162,Dylan Sampson,RB,CLE,2.447619047619048,2.9047619047619047,1.8476190476190473,5.352380952380953,0.6142857142857143,0.12380952380952383,0.0,0.02313167259786477,21.60952380952381,9.457142857142857,0.08194967253248987,34.0,44.0,2.0,13,14,Out,BUF,72.2672064777328,65.18218623481782,57.08502024291497,68.05399325084365,40,90.625,50,6.25,3.1541171504624677,0.28,0,16
00-0039811,MarShawn Lloyd,RB,GB,1.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,3.0,15.0,0.07692307692307693,1.0,6.0,0.0,1,2,Out,CHI,74.2408906882591,69.63562753036437,19.230769230769234,62.09223847019123,32,59.375,92,78.125,3.07637282940847,0.28,0,16
00-0040432,Beaux Collins,WR,NYG,1.6428571428571428,0.0,0.5714285714285714,1.6428571428571428,0.5357142857142857,0.0,0.0,0.0,7.928571428571429,0.0,0.05760905760905761,6.0,0.0,0.0,4,8,Out,MIN,58.14726840855107,57.482185273159146,74.58432304038006,62.09223847019123,40,9.375,65,21.875,2.8563608327165753,0.28,0,16
00-0038465,Malik Heath,WR,ATL,1.3870967741935485,0.0,0.9272913466461855,1.3870967741935485,0.13978494623655918,0.03993855606758833,0.0,0.028792912513842746,12.451100870455711,0.0,0.04449771399292032,24.0,0.0,2.0,13,19,Out,ARI,54.01425178147268,53.681710213776725,52.73159144893111,71.09111361079866,43,28.125,69,34.375,2.700868960560453,0.28,0,16
00-0034854,KhaDarel Hodge,WR,ATL,1.3409656545545046,0.0,0.41264310602289694,1.3409656545545046,0.10353409656545545,0.0,0.0,0.0,4.831259333001493,0.0,0.04278972997669896,22.0,0.0,1.0,19,18,Out,ARI,53.23040380047506,52.73159144893111,51.06888361045131,62.09223847019123,43,28.125,69,34.375,2.5998584574196637,0.28,0,16
00-0039650,Bryce Oliver,WR,TEN,0.9744897959183675,0.0,0.6594387755102041,0.9744897959183675,0.09948979591836735,0.0,0.0,0.0,8.823979591836736,0.0,0.0351405821474777,10.0,0.0,0.0,10,18,Out,KC,47.96912114014252,46.55581947743468,50.712589073634206,62.09223847019123,43,28.125,51,9.375,2.3466518065883095,0.28,0,16
00-0038573,Derius Davis,WR,LAC,0.2380952380952381,0.1333333333333333,0.11428571428571428,0.37142857142857144,0.0,0.0,0.0,0.0,0.34285714285714286,0.32380952380952377,0.008621933621933623,20.0,15.0,2.0,26,19,Out,DAL,40.28503562945368,40.61757719714964,24.584323040380045,62.09223847019123,59,96.875,71,40.625,2.1707610702462667,0.28,0,16
00-0037276,Ty Chandler,RB,MIN,0.0,1.0435374149659866,0.0,1.0435374149659866,0.11496598639455785,0.0,0.0,0.0,0.0,2.308163265306123,0.0,6.0,56.0,0.0,16,19,Out,NYG,28.319838056680158,34.41295546558704,40.89068825910931,62.09223847019123,36,81.25,74,59.375,2.089505420501587,0.28,0,16
00-0039816,Anthony Gould,WR,IND,0.24761904761904766,0.0,0.24761904761904766,0.24761904761904766,0.0,0.0,0.0,0.0,0.7428571428571429,0.0,0.0072420634920634915,3.0,0.0,0.0,19,18,Out,SF,38.657957244655584,38.242280285035626,24.584323040380045,62.09223847019123,50,65.625,84,68.75,2.0873139206025613,0.28,0,16
00-0039686,Colson Yankoff,TE,WAS,0.37142857142857144,0.0,0.2380952380952381,0.37142857142857144,0.0,0.0,0.0,0.0,2.1904761904761907,0.0,0.013358876117496808,3.0,0.0,0.0,15,21,Out,PHI,39.56818181818182,39.09090909090909,24.31818181818182,62.09223847019123,41,15.625,95,87.5,2.0505313682380613,0.28,0,16
00-0038576,Charlie Jones,WR,CIN,0.11428571428571428,0.0,0.0,0.11428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.003361344537815126,2.0,0.0,0.0,21,15,Out,MIA,37.149643705463184,36.81710213776722,24.584323040380045,62.09223847019123,44,34.375,87,75.0,1.9909956308163381,0.28,0,16
00-0040081,Jake Briningstool,TE,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Out,TEN,17.727272727272727,17.727272727272727,24.31818181818182,62.09223847019123,52,84.375,87,75.0,1.4687131864198797,0.28,0,16
00-0040215,Gavin Bartholomew,TE,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Out,NYG,17.727272727272727,17.727272727272727,24.31818181818182,62.09223847019123,47,43.75,74,59.375,1.3562131864198796,0.28,0,16
00-0039075,Puka Nacua,WR,LA,10.066666666666666,0.5333333333333332,7.533333333333334,10.6,1.3857142857142857,0.7523809523809525,0.0,0.07097933513027854,121.93333333333332,3.0095238095238095,0.287742689707382,274.0,20.0,13.0,27,20,Active,ATL,98.93111638954869,99.7624703087886,94.29928741092637,88.52643419572553,58,90.625,98,87.5,96.68094238368658,29.8,1,17
00-0037744,Trey McBride,TE,ARI,10.40952380952381,0.0,7.876190476190475,10.40952380952381,2.952380952380952,0.8285714285714285,0.0,0.07959743824336687,81.62857142857143,0.0,0.270206023039414,295.0,1.0,13.0,31,18,Active,CIN,99.8409090909091,100.0,100.0,90.6636670416198,61,100.0,73,40.625,96.41127671541058,29.8,1,17
00-0038543,Jaxon Smith-Njigba,WR,SEA,9.81904761904762,0.4,6.895238095238095,10.21904761904762,1.8428571428571427,0.8095238095238096,0.0,0.07921714818266543,105.55238095238094,2.1809523809523808,0.3610975948178085,280.0,12.0,16.0,32,18,Active,CAR,99.53681710213777,99.2874109263658,97.8622327790974,90.32620922384702,53,84.375,78,59.375,95.72993689031152,29.8,0,17
00-0033280,Christian McCaffrey,RB,SF,6.114285714285714,19.23809523809524,5.095238095238096,25.352380952380955,8.285714285714286,0.4761904761904762,0.8571428571428571,0.052592036063110435,42.219047619047615,77.2,0.20717313885757085,135.0,330.0,16.0,19,16,Active,CHI,100.0,100.0,100.0,81.88976377952756,32,59.375,82,62.5,94.52066929133858,29.8,1,17
00-0038559,Michael Wilson,WR,ARI,9.41904761904762,0.0,6.133333333333332,9.41904761904762,1.6714285714285715,0.5238095238095238,0.0,0.055611729019211326,79.04761904761904,0.0,0.2241063579916379,179.0,1.0,9.0,31,17,Active,CIN,96.59144893111639,98.33729216152018,96.91211401425178,82.9021372328459,61,100.0,73,40.625,93.88921370725333,29.8,1,17
00-0034844,Saquon Barkley,RB,PHI,3.066666666666667,18.257142857142856,1.838095238095238,21.323809523809523,4.571428571428571,0.07619047619047618,0.4761904761904761,0.02590442161679321,13.704761904761906,83.79047619047618,0.11502831117162109,108.0,697.0,29.0,35,22,Active,BUF,96.96356275303643,98.38056680161942,96.35627530364373,69.17885264341957,41,90.625,109,93.75,93.8054978072073,29.8,0,17
00-0040128,Tyler Warren,TE,IND,6.8,0.2380952380952381,4.047619047619048,7.038095238095238,2.3,0.2380952380952381,0.0,0.03382949932341001,39.8,0.24761904761904766,0.21935506799907722,99.0,6.0,5.0,15,16,Active,JAX,98.31818181818181,98.63636363636363,99.0909090909091,73.22834645669292,53,84.375,87,71.875,93.75604867573371,29.8,0,17
00-0036970,Kyle Pitts,TE,ATL,7.980952380952382,0.0,5.885714285714286,7.980952380952382,1.2809523809523808,0.5428571428571428,0.0,0.06801909307875893,68.37142857142857,0.0,0.25529513139167787,180.0,0.0,9.0,32,18,Active,LA,99.0909090909091,99.0909090909091,93.63636363636364,87.62654668166479,53,84.375,72,34.375,93.65963288679824,29.8,0,17
00-0037248,James Cook,RB,BUF,2.3809523809523814,19.81904761904762,2.104761904761905,22.200000000000003,4.923809523809524,0.22857142857142854,0.7904761904761904,0.04590304590304589,21.114285714285714,106.66666666666666,0.08871740752537853,80.0,547.0,35.0,34,21,Active,PHI,94.5344129554656,98.78542510121457,98.38056680161942,79.19010123734533,27,37.5,124,96.875,93.6535188288711,29.8,0,17
00-0036223,Jonathan Taylor,RB,IND,2.8857142857142857,19.72380952380952,2.4190476190476193,22.609523809523807,4.604761904761904,0.07619047619047618,0.9619047619047618,0.04591406908171862,21.495238095238097,95.17142857142858,0.09928463817288702,78.0,591.0,31.0,29,18,Active,JAX,96.49797570850203,99.19028340080972,96.76113360323887,79.30258717660293,30,50.0,87,71.875,93.20457924793814,29.8,1,17
00-0039067,Rashee Rice,WR,KC,9.572921851667495,0.5465405674464908,6.4788451966152305,10.119462419113985,3.4967645594823296,0.5465405674464908,0.09955201592832254,0.06384653221839648,69.17869586859135,1.9701343952215031,0.2857429836017964,107.0,6.0,8.0,12,15,Active,DEN,98.38479809976246,99.04988123515439,99.7624703087886,86.16422947131609,41,15.625,87,71.875,93.05051847735184,29.8,0,17
00-0038996,Tucker Kraft,TE,GB,5.625186660029867,0.17023394723743157,4.085116973618716,5.795420607267298,1.6933797909407666,0.6968641114982578,0.0,0.12024392338744308,59.539074166251865,0.6918865107018417,0.19062915735887365,119.0,6.0,13.0,26,19,Active,BAL,94.86363636363637,94.54545454545455,96.81818181818181,95.3880764904387,50,59.375,93,78.125,92.90954085284795,29.8,0,17
00-0035676,A.J. Brown,WR,PHI,8.82857142857143,0.0,6.104761904761905,8.82857142857143,1.042857142857143,0.619047619047619,0.0,0.07011866235167205,80.81904761904761,0.0,0.29206063829025375,234.0,0.0,16.0,31,22,Active,BUF,97.24465558194774,96.91211401425178,89.42992874109264,88.41394825646795,49,50.0,109,93.75,92.75687740635746,29.8,0,17
00-0039139,Jahmyr Gibbs,RB,DET,7.019047619047619,13.295238095238096,5.542857142857143,20.314285714285717,4.204761904761905,0.33333333333333337,0.8857142857142858,0.060009376465072664,46.857142857142854,71.96190476190478,0.18784977677167827,160.0,471.0,39.0,33,20,Active,MIN,97.87449392712551,97.16599190283401,95.1417004048583,84.58942632170978,25,25.0,126,100.0,92.47435821534455,29.8,0,17
00-0037247,George Pickens,WR,DAL,9.161904761904761,0.0,6.333333333333334,9.161904761904761,1.6571428571428573,0.4,0.0,0.04365904365904366,94.4,0.0,0.2594163683299657,237.0,2.0,13.0,30,19,Active,WAS,96.88836104513064,97.38717339667458,96.67458432304038,77.61529808773903,59,93.75,73,40.625,92.30109326447021,29.8,0,17
00-0031408,Mike Evans,WR,TB,8.993650793650794,0.0,4.821693121693121,8.993650793650794,1.7812169312169313,0.44391534391534393,0.0,0.04935874808801036,58.69259259259259,0.0,0.2984592087867413,170.0,0.0,14.0,21,19,Active,MIA,97.64845605700714,97.14964370546319,97.38717339667458,80.20247469066368,48,43.75,95,81.25,92.2077943938718,29.8,1,17
00-0039337,Malik Nabers,WR,NYG,9.36431440045898,0.044750430292598974,5.314400458978773,9.409064830751579,1.5929432013769367,0.5892139988525531,0.0,0.0626219512195122,74.89213998852554,0.1790017211703959,0.29347510719500325,205.0,5.0,9.0,19,18,Active,LV,98.09976247030879,98.09976247030879,96.19952494061758,85.26434195725534,52,75.0,65,18.75,92.06714355183037,29.8,0,17
00-0036358,CeeDee Lamb,WR,DAL,9.123809523809525,0.07619047619047618,6.076190476190476,9.200000000000001,2.138095238095238,0.27619047619047615,0.0,0.030020703933747405,90.66666666666667,0.15238095238095237,0.2521827567154315,258.0,15.0,9.0,26,16,Active,WAS,96.79334916864609,97.62470308788599,98.812351543943,70.86614173228347,59,93.75,73,40.625,91.87738464847476,29.8,0,17
00-0035099,Khari Blasingame,FB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,19,Active,SF,100.0,100.0,100.0,62.20472440944882,34,68.75,74,43.75,91.58661417322834,29.8,0,17
00-0036900,Ja'Marr Chase,WR,CIN,12.857142857142858,0.19047619047619052,8.180952380952382,13.047619047619047,1.6857142857142857,0.2571428571428571,0.0,0.01970802919708029,97.52380952380952,0.7904761904761907,0.34019877374716073,341.0,6.0,22.0,31,18,Active,ARI,99.916864608076,100.0,97.14964370546319,66.47919010123734,45,28.125,93,78.125,91.4932448319257,29.8,1,17
00-0039338,Brock Bowers,TE,LV,6.876190476190475,0.16190476190476188,5.3238095238095235,7.038095238095237,2.085714285714286,0.7238095238095239,0.0,0.10284167794316647,51.53333333333334,0.11428571428571428,0.23670816012169393,239.0,7.0,12.0,29,18,Active,NYG,98.3409090909091,98.18181818181819,98.63636363636363,93.58830146231722,47,34.375,53,6.25,91.41875191737398,29.8,0,17
00-0038597,Chase Brown,RB,CIN,5.79047619047619,13.457142857142857,4.6190476190476195,19.247619047619047,3.747619047619047,0.4857142857142857,0.34285714285714286,0.043047996041563584,30.37142857142857,67.22857142857143,0.15053462947201088,144.0,426.0,19.0,31,17,Active,ARI,96.51821862348177,95.95141700404858,93.11740890688259,76.82789651293588,34,68.75,93,78.125,91.2674848462768,29.8,1,17
00-0034348,Courtland Sutton,WR,DEN,8.0,0.0,4.6571428571428575,8.0,1.8666666666666665,0.4761904761904761,0.0,0.059523809523809514,65.02857142857142,0.0,0.21891801250212964,256.0,0.0,15.0,32,19,Active,KC,94.95249406175772,96.19952494061758,98.09976247030879,84.25196850393701,45,28.125,84,65.625,90.96641386275647,29.8,0,17
00-0032764,Derrick Henry,RB,BAL,1.2761904761904763,18.123809523809523,1.0285714285714285,19.4,5.285714285714286,0.0,0.8380952380952381,0.04320078546882671,11.723809523809523,93.82857142857142,0.04850640387907468,44.0,618.0,33.0,34,20,Active,GB,87.99595141700405,96.35627530364373,99.19028340080972,77.05286839145107,23,18.75,107,90.625,90.91009151437042,29.8,1,17
00-0037240,Jameson Williams,WR,DET,7.447619047619047,0.33333333333333337,4.857142857142857,7.78095238095238,1.1714285714285715,0.5619047619047618,0.0,0.07221542227662178,83.59047619047618,1.1523809523809523,0.21590006429777228,186.0,18.0,16.0,31,20,Active,MIN,94.47743467933492,95.72446555819477,92.04275534441805,88.86389201349832,40,6.25,126,100.0,90.9091943227999,29.8,0,17
00-0035659,Terry McLaurin,WR,WAS,6.114982578397211,0.0,3.616226978596316,6.114982578397211,1.1826779492284718,0.45246391239422595,0.0,0.07399267399267401,59.72473867595819,0.0,0.22334720382555015,189.0,2.0,19.0,28,21,Active,DAL,91.41330166270785,90.49881235154395,92.39904988123516,89.53880764904387,61,100.0,97,84.375,90.77514000625219,29.8,0,17
00-0036973,Travis Etienne,RB,JAX,3.3047619047619046,15.380952380952381,2.3714285714285714,18.685714285714287,5.404761904761904,0.6476190476190475,0.5238095238095238,0.06269113149847094,23.961904761904762,55.58095238095238,0.10815621319689492,100.0,379.0,15.0,30,18,Active,IND,93.76518218623482,94.33198380566802,99.59514170040485,85.37682789651294,31,53.125,77,56.25,90.73309693828759,29.8,0,17
00-0036410,Tee Higgins,WR,CIN,6.961904761904761,0.0,4.285714285714286,6.961904761904761,1.3095238095238093,0.9809523809523808,0.0,0.14090287277701777,63.9904761904762,0.0,0.1881187717335725,193.0,0.0,20.0,25,18,Active,ARI,92.17339667458432,93.58669833729216,93.11163895486936,96.62542182227222,45,28.125,93,78.125,90.67828820981701,29.8,0,17
